"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","060830011","3","10.7","ug/m3 LC","45","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/02/2020","AQS","060830011","3","6.4","ug/m3 LC","27","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/03/2020","AQS","060830011","3","7.5","ug/m3 LC","31","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/04/2020","AQS","060830011","3","9.7","ug/m3 LC","40","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/05/2020","AQS","060830011","3","3.5","ug/m3 LC","15","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/06/2020","AQS","060830011","3","3.9","ug/m3 LC","16","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/07/2020","AQS","060830011","3","5","ug/m3 LC","21","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/08/2020","AQS","060830011","3","2.1","ug/m3 LC","9","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/09/2020","AQS","060830011","3","1.1","ug/m3 LC","5","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
"01/10/2020","AQS","060830011","3","5.1","ug/m3 LC","21","Santa Barbara","1","100.0000","88101","PM2.5 - Local Conditions","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4277749961254","-119.691217778642"
