"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AirNow","060530002","3","2.1","ug/m3 LC","9","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/02/2020","AirNow","060530002","3","0.9","ug/m3 LC","4","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/03/2020","AirNow","060530002","3","1.5","ug/m3 LC","6","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/04/2020","AirNow","060530002","3","3.5","ug/m3 LC","15","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/05/2020","AirNow","060530002","3","4.4","ug/m3 LC","18","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/06/2020","AirNow","060530002","3","0.7","ug/m3 LC","3","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/07/2020","AirNow","060530002","3","1.5","ug/m3 LC","6","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/08/2020","AirNow","060530002","3","2.9","ug/m3 LC","12","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/09/2020","AirNow","060530002","3","4.2","ug/m3 LC","18","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/10/2020","AirNow","060530002","3","1.3","ug/m3 LC","5","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/11/2020","AirNow","060530002","3","5.8","ug/m3 LC","24","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
"01/12/2020","AirNow","060530002","3","3.9","ug/m3 LC","16","Carmel Valley","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4818700009023","-121.73333"
