"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","060631006","1","18.4","ug/m3 LC","64","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/02/2020","AQS","060631006","1","18.3","ug/m3 LC","64","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/03/2020","AQS","060631006","1","24.3","ug/m3 LC","77","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/04/2020","AQS","060631006","1","13.1","ug/m3 LC","53","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/05/2020","AQS","060631006","1","13.9","ug/m3 LC","55","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/07/2020","AQS","060631006","1","17.2","ug/m3 LC","62","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/08/2020","AQS","060631006","1","8.6","ug/m3 LC","36","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/09/2020","AQS","060631006","1","11.5","ug/m3 LC","48","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/10/2020","AQS","060631006","1","13.2","ug/m3 LC","53","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/11/2020","AQS","060631006","1","9.3","ug/m3 LC","39","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
"01/12/2020","AQS","060631006","1","9.8","ug/m3 LC","41","Quincy-N Church Street","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","063","Plumas","39.9395670009288","-120.944376"
