"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","061010003","1","28.4","ug/m3 LC","85","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/02/2020","AQS","061010003","1","12.6","ug/m3 LC","52","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/03/2020","AQS","061010003","1","33.1","ug/m3 LC","95","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/04/2020","AQS","061010003","1","23.4","ug/m3 LC","75","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/05/2020","AQS","061010003","1","12","ug/m3 LC","50","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/06/2020","AQS","061010003","1","12.2","ug/m3 LC","51","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/07/2020","AQS","061010003","1","28.1","ug/m3 LC","85","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/08/2020","AQS","061010003","1","18","ug/m3 LC","63","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/09/2020","AQS","061010003","1","8.9","ug/m3 LC","37","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/10/2020","AQS","061010003","1","8","ug/m3 LC","33","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/11/2020","AQS","061010003","1","10.1","ug/m3 LC","42","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/12/2020","AQS","061010003","1","10.9","ug/m3 LC","45","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/13/2020","AQS","061010003","1","2.9","ug/m3 LC","12","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/14/2020","AQS","061010003","1","6.3","ug/m3 LC","26","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/15/2020","AQS","061010003","1","7","ug/m3 LC","29","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/16/2020","AQS","061010003","1","3.5","ug/m3 LC","15","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/17/2020","AQS","061010003","1","5.5","ug/m3 LC","23","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/18/2020","AQS","061010003","1","7.6","ug/m3 LC","32","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/19/2020","AQS","061010003","1","23","ug/m3 LC","74","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/20/2020","AQS","061010003","1","27.8","ug/m3 LC","84","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/21/2020","AQS","061010003","1","10.4","ug/m3 LC","43","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/22/2020","AQS","061010003","1","4.8","ug/m3 LC","20","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/23/2020","AQS","061010003","1","14","ug/m3 LC","55","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/24/2020","AQS","061010003","1","16.7","ug/m3 LC","61","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/26/2020","AQS","061010003","1","5.6","ug/m3 LC","23","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/27/2020","AQS","061010003","1","4.8","ug/m3 LC","20","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/28/2020","AQS","061010003","1","6.4","ug/m3 LC","27","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/29/2020","AQS","061010003","1","6.1","ug/m3 LC","25","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/30/2020","AQS","061010003","1","11.7","ug/m3 LC","49","Yuba City","1","100.0000","88101","PM2.5 - Local Conditions","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/01/2020","AirNow","061010003","3","23.5","ug/m3 LC","75","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/02/2020","AirNow","061010003","3","11.1","ug/m3 LC","46","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/04/2020","AirNow","061010003","3","18.1","ug/m3 LC","64","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/05/2020","AirNow","061010003","3","9.5","ug/m3 LC","40","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/06/2020","AirNow","061010003","3","10.4","ug/m3 LC","43","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/07/2020","AirNow","061010003","3","20.4","ug/m3 LC","68","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/08/2020","AirNow","061010003","3","12.2","ug/m3 LC","51","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/09/2020","AirNow","061010003","3","8.6","ug/m3 LC","36","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/10/2020","AirNow","061010003","3","6.7","ug/m3 LC","28","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/11/2020","AirNow","061010003","3","8.1","ug/m3 LC","34","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/12/2020","AirNow","061010003","3","9.1","ug/m3 LC","38","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/13/2020","AirNow","061010003","3","2.6","ug/m3 LC","11","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/14/2020","AirNow","061010003","3","6.3","ug/m3 LC","26","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/15/2020","AirNow","061010003","3","6.7","ug/m3 LC","28","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/16/2020","AirNow","061010003","3","3.6","ug/m3 LC","15","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/17/2020","AirNow","061010003","3","5.1","ug/m3 LC","21","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/18/2020","AirNow","061010003","3","7","ug/m3 LC","29","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/19/2020","AirNow","061010003","3","16.6","ug/m3 LC","60","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/20/2020","AirNow","061010003","3","18.6","ug/m3 LC","65","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/21/2020","AirNow","061010003","3","8.3","ug/m3 LC","35","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/22/2020","AirNow","061010003","3","4.7","ug/m3 LC","20","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/23/2020","AirNow","061010003","3","12.4","ug/m3 LC","52","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/24/2020","AirNow","061010003","3","13.3","ug/m3 LC","54","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/25/2020","AirNow","061010003","3","18","ug/m3 LC","63","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/26/2020","AirNow","061010003","3","6.1","ug/m3 LC","25","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/27/2020","AirNow","061010003","3","4.5","ug/m3 LC","19","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/28/2020","AirNow","061010003","3","4.5","ug/m3 LC","19","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/29/2020","AirNow","061010003","3","5.7","ug/m3 LC","24","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/30/2020","AirNow","061010003","3","11.2","ug/m3 LC","47","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/31/2020","AirNow","061010003","3","17.2","ug/m3 LC","62","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/01/2020","AirNow","061010003","3","18.5","ug/m3 LC","64","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/02/2020","AirNow","061010003","3","12.3","ug/m3 LC","51","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/03/2020","AirNow","061010003","3","1.7","ug/m3 LC","7","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/04/2020","AirNow","061010003","3","2","ug/m3 LC","8","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/05/2020","AirNow","061010003","3","12.3","ug/m3 LC","51","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/06/2020","AirNow","061010003","3","23.3","ug/m3 LC","75","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/07/2020","AirNow","061010003","3","24.4","ug/m3 LC","77","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/08/2020","AirNow","061010003","3","12.1","ug/m3 LC","51","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/09/2020","AirNow","061010003","3","0","ug/m3 LC","0","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/10/2020","AirNow","061010003","3","0.5","ug/m3 LC","2","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/11/2020","AirNow","061010003","3","2.9","ug/m3 LC","12","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/12/2020","AirNow","061010003","3","17.5","ug/m3 LC","62","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/13/2020","AirNow","061010003","3","12.4","ug/m3 LC","52","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/14/2020","AirNow","061010003","3","16.7","ug/m3 LC","61","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/15/2020","AirNow","061010003","3","18.8","ug/m3 LC","65","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/16/2020","AirNow","061010003","3","10.5","ug/m3 LC","44","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/17/2020","AirNow","061010003","3","3.1","ug/m3 LC","13","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/18/2020","AirNow","061010003","3","8","ug/m3 LC","33","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/19/2020","AirNow","061010003","3","13.9","ug/m3 LC","55","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/20/2020","AirNow","061010003","3","14","ug/m3 LC","55","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/21/2020","AirNow","061010003","3","9.1","ug/m3 LC","38","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/22/2020","AirNow","061010003","3","10.5","ug/m3 LC","44","Yuba City","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
