"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","060290010","1","36.8","ug/m3 LC","104","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/04/2020","AQS","060290010","1","23.7","ug/m3 LC","75","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/10/2020","AQS","060290010","1","18.5","ug/m3 LC","64","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/13/2020","AQS","060290010","1","15.1","ug/m3 LC","57","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/16/2020","AQS","060290010","1","21","ug/m3 LC","70","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/19/2020","AQS","060290010","1","23.9","ug/m3 LC","76","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/22/2020","AQS","060290010","1","11.9","ug/m3 LC","50","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/25/2020","AQS","060290010","1","20.6","ug/m3 LC","69","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/28/2020","AQS","060290010","1","20.1","ug/m3 LC","68","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/31/2020","AQS","060290010","1","22.4","ug/m3 LC","73","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"01/01/2020","AirNow","060290011","3","3.2","ug/m3 LC","13","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/02/2020","AirNow","060290011","3","3.8","ug/m3 LC","16","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/03/2020","AirNow","060290011","3","2.9","ug/m3 LC","12","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/04/2020","AirNow","060290011","3","2.5","ug/m3 LC","10","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/05/2020","AirNow","060290011","3","7.6","ug/m3 LC","32","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/06/2020","AirNow","060290011","3","4.1","ug/m3 LC","17","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/07/2020","AirNow","060290011","3","3.6","ug/m3 LC","15","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/08/2020","AirNow","060290011","3","2.8","ug/m3 LC","12","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/09/2020","AirNow","060290011","3","2.5","ug/m3 LC","10","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/10/2020","AirNow","060290011","3","2.9","ug/m3 LC","12","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/11/2020","AirNow","060290011","3","5.6","ug/m3 LC","23","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/12/2020","AirNow","060290011","3","6.9","ug/m3 LC","29","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/13/2020","AirNow","060290011","3","6.8","ug/m3 LC","28","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/14/2020","AirNow","060290011","3","4","ug/m3 LC","17","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/15/2020","AirNow","060290011","3","3.5","ug/m3 LC","15","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/16/2020","AirNow","060290011","3","6","ug/m3 LC","25","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/17/2020","AirNow","060290011","3","2.3","ug/m3 LC","10","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/18/2020","AirNow","060290011","3","2.6","ug/m3 LC","11","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/19/2020","AirNow","060290011","3","2.7","ug/m3 LC","11","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/20/2020","AirNow","060290011","3","1.8","ug/m3 LC","8","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/21/2020","AirNow","060290011","3","4.4","ug/m3 LC","18","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/22/2020","AirNow","060290011","3","5.1","ug/m3 LC","21","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/23/2020","AirNow","060290011","3","3.3","ug/m3 LC","14","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/24/2020","AirNow","060290011","3","2.5","ug/m3 LC","10","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/25/2020","AirNow","060290011","3","2.5","ug/m3 LC","10","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/26/2020","AirNow","060290011","3","3.6","ug/m3 LC","15","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/27/2020","AirNow","060290011","3","5.5","ug/m3 LC","23","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/28/2020","AirNow","060290011","3","7","ug/m3 LC","29","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/29/2020","AirNow","060290011","3","4","ug/m3 LC","17","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/30/2020","AirNow","060290011","3","2.9","ug/m3 LC","12","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"01/31/2020","AirNow","060290011","3","3.9","ug/m3 LC","16","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"02/01/2020","AirNow","060290011","3","3","ug/m3 LC","13","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"02/02/2020","AirNow","060290011","3","4.6","ug/m3 LC","19","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"02/03/2020","AirNow","060290011","3","2.5","ug/m3 LC","10","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
"02/04/2020","AirNow","060290011","3","2.6","ug/m3 LC","11","Mojave","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0505513494936","-118.147293620967"
