"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AirNow","060210003","3","19.2","ug/m3 LC","66","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/02/2020","AirNow","060210003","3","8.8","ug/m3 LC","37","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/03/2020","AirNow","060210003","3","15.9","ug/m3 LC","59","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/04/2020","AirNow","060210003","3","16.8","ug/m3 LC","61","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/05/2020","AirNow","060210003","3","7.4","ug/m3 LC","31","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/06/2020","AirNow","060210003","3","7.5","ug/m3 LC","31","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/07/2020","AirNow","060210003","3","17","ug/m3 LC","61","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/08/2020","AirNow","060210003","3","17","ug/m3 LC","61","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/09/2020","AirNow","060210003","3","7.3","ug/m3 LC","30","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/10/2020","AirNow","060210003","3","8","ug/m3 LC","33","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/11/2020","AirNow","060210003","3","9.6","ug/m3 LC","40","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/12/2020","AirNow","060210003","3","6","ug/m3 LC","25","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/13/2020","AirNow","060210003","3","5.1","ug/m3 LC","21","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/14/2020","AirNow","060210003","3","3.9","ug/m3 LC","16","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/15/2020","AirNow","060210003","3","8","ug/m3 LC","33","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/16/2020","AirNow","060210003","3","5.7","ug/m3 LC","24","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/17/2020","AirNow","060210003","3","7.5","ug/m3 LC","31","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/18/2020","AirNow","060210003","3","4.3","ug/m3 LC","18","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/19/2020","AirNow","060210003","3","12.3","ug/m3 LC","51","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/20/2020","AirNow","060210003","3","16","ug/m3 LC","59","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/21/2020","AirNow","060210003","3","12","ug/m3 LC","50","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/22/2020","AirNow","060210003","3","5.8","ug/m3 LC","24","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
"01/23/2020","AirNow","060210003","3","13.7","ug/m3 LC","54","Willows-Colusa Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","021","Glenn","39.53387","-122.190834"
