"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","060650010","1","3.1","ug/m3 LC","13","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/02/2020","AQS","060650010","1","1.9","ug/m3 LC","8","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/03/2020","AQS","060650010","1","2","ug/m3 LC","8","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/04/2020","AQS","060650010","1","2.8","ug/m3 LC","12","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/08/2020","AQS","060650010","1","1.4","ug/m3 LC","6","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/09/2020","AQS","060650010","1","3.7","ug/m3 LC","15","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/12/2020","AQS","060650010","1","4.7","ug/m3 LC","20","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/13/2020","AQS","060650010","1","6.3","ug/m3 LC","26","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/14/2020","AQS","060650010","1","6.8","ug/m3 LC","28","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/15/2020","AQS","060650010","1","4.9","ug/m3 LC","20","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/16/2020","AQS","060650010","1","7.4","ug/m3 LC","31","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/17/2020","AQS","060650010","1","3.9","ug/m3 LC","16","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/18/2020","AQS","060650010","1","2.8","ug/m3 LC","12","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/19/2020","AQS","060650010","1","2.6","ug/m3 LC","11","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/20/2020","AQS","060650010","1","2.2","ug/m3 LC","9","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/21/2020","AQS","060650010","1","6.6","ug/m3 LC","28","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/22/2020","AQS","060650010","1","5.1","ug/m3 LC","21","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/23/2020","AQS","060650010","1","2.5","ug/m3 LC","10","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/24/2020","AQS","060650010","1","3","ug/m3 LC","13","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/25/2020","AQS","060650010","1","3.8","ug/m3 LC","16","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/26/2020","AQS","060650010","1","3.9","ug/m3 LC","16","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/27/2020","AQS","060650010","1","2.3","ug/m3 LC","10","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/28/2020","AQS","060650010","1","0.8","ug/m3 LC","3","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/29/2020","AQS","060650010","1","3.8","ug/m3 LC","16","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/30/2020","AQS","060650010","1","2","ug/m3 LC","8","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/31/2020","AQS","060650010","1","0.6","ug/m3 LC","3","Joshua Tree NP - Cottonwood Visitor Center","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
