"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/10/2020","AQS","060570005","1","4.1","ug/m3 LC","17","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/16/2020","AQS","060570005","1","4.2","ug/m3 LC","18","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/22/2020","AQS","060570005","1","1","ug/m3 LC","4","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/28/2020","AQS","060570005","1","3.2","ug/m3 LC","13","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/01/2020","AQS","060570005","3","11.4","ug/m3 LC","48","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/02/2020","AQS","060570005","3","6.2","ug/m3 LC","26","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/03/2020","AQS","060570005","3","9.3","ug/m3 LC","39","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/04/2020","AQS","060570005","3","11.2","ug/m3 LC","47","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/05/2020","AQS","060570005","3","8.6","ug/m3 LC","36","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/06/2020","AQS","060570005","3","8.7","ug/m3 LC","36","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/07/2020","AQS","060570005","3","12.4","ug/m3 LC","52","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/08/2020","AQS","060570005","3","8.6","ug/m3 LC","36","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/09/2020","AQS","060570005","3","6.3","ug/m3 LC","26","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/10/2020","AQS","060570005","3","7.7","ug/m3 LC","32","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/11/2020","AQS","060570005","3","6.6","ug/m3 LC","28","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/12/2020","AQS","060570005","3","6.8","ug/m3 LC","28","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/13/2020","AQS","060570005","3","6.2","ug/m3 LC","26","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/14/2020","AQS","060570005","3","6.1","ug/m3 LC","25","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/15/2020","AQS","060570005","3","8.2","ug/m3 LC","34","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/16/2020","AQS","060570005","3","8.7","ug/m3 LC","36","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/17/2020","AQS","060570005","3","5","ug/m3 LC","21","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/18/2020","AQS","060570005","3","5.9","ug/m3 LC","25","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
"01/19/2020","AQS","060570005","3","6.4","ug/m3 LC","27","Grass Valley-Litton Building","1","100.0000","88101","PM2.5 - Local Conditions","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608"
