"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AirNow","060932001","3","10.3","ug/m3 LC","43","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/02/2020","AirNow","060932001","3","7.2","ug/m3 LC","30","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/03/2020","AirNow","060932001","3","13.8","ug/m3 LC","55","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/04/2020","AirNow","060932001","3","3.4","ug/m3 LC","14","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/05/2020","AirNow","060932001","3","6","ug/m3 LC","25","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/06/2020","AirNow","060932001","3","7.3","ug/m3 LC","30","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/07/2020","AirNow","060932001","3","9.5","ug/m3 LC","40","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/08/2020","AirNow","060932001","3","7.3","ug/m3 LC","30","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/09/2020","AirNow","060932001","3","5.3","ug/m3 LC","22","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/10/2020","AirNow","060932001","3","11.5","ug/m3 LC","48","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/11/2020","AirNow","060932001","3","6.2","ug/m3 LC","26","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/12/2020","AirNow","060932001","3","5.7","ug/m3 LC","24","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/13/2020","AirNow","060932001","3","2.7","ug/m3 LC","11","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/14/2020","AirNow","060932001","3","4.9","ug/m3 LC","20","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/15/2020","AirNow","060932001","3","7","ug/m3 LC","29","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/16/2020","AirNow","060932001","3","8.9","ug/m3 LC","37","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/17/2020","AirNow","060932001","3","13.7","ug/m3 LC","54","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/18/2020","AirNow","060932001","3","5.9","ug/m3 LC","25","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/19/2020","AirNow","060932001","3","12","ug/m3 LC","50","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
"01/20/2020","AirNow","060932001","3","13.5","ug/m3 LC","54","Yreka","1","100.0000","88101","PM2.5 - Local Conditions","","","06","California","093","Siskiyou","41.726892","-122.633579"
