"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","061110007","3","6.7","ug/m3 LC","28","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/02/2020","AQS","061110007","3","6","ug/m3 LC","25","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/03/2020","AQS","061110007","3","6","ug/m3 LC","25","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/04/2020","AQS","061110007","3","10.7","ug/m3 LC","45","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/05/2020","AQS","061110007","3","4.2","ug/m3 LC","18","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/06/2020","AQS","061110007","3","0.8","ug/m3 LC","3","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/11/2020","AQS","061110007","3","8.1","ug/m3 LC","34","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/12/2020","AQS","061110007","3","8.3","ug/m3 LC","35","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/13/2020","AQS","061110007","3","9.8","ug/m3 LC","41","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/14/2020","AQS","061110007","3","9.3","ug/m3 LC","39","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/15/2020","AQS","061110007","3","13.4","ug/m3 LC","54","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/16/2020","AQS","061110007","3","11.6","ug/m3 LC","48","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/17/2020","AQS","061110007","3","3.7","ug/m3 LC","15","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/18/2020","AQS","061110007","3","-0.3","ug/m3 LC","0","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/19/2020","AQS","061110007","3","0.3","ug/m3 LC","1","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/20/2020","AQS","061110007","3","5.2","ug/m3 LC","22","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/21/2020","AQS","061110007","3","3.5","ug/m3 LC","15","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/22/2020","AQS","061110007","3","4.2","ug/m3 LC","18","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/23/2020","AQS","061110007","3","2.6","ug/m3 LC","11","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/24/2020","AQS","061110007","3","3.4","ug/m3 LC","14","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/25/2020","AQS","061110007","3","9.9","ug/m3 LC","41","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/26/2020","AQS","061110007","3","14.9","ug/m3 LC","57","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/27/2020","AQS","061110007","3","2.8","ug/m3 LC","12","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/28/2020","AQS","061110007","3","0.7","ug/m3 LC","3","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/29/2020","AQS","061110007","3","3.7","ug/m3 LC","15","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/30/2020","AQS","061110007","3","1.8","ug/m3 LC","8","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"01/31/2020","AQS","061110007","3","1.7","ug/m3 LC","7","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/01/2020","AQS","061110007","3","1.3","ug/m3 LC","5","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/02/2020","AQS","061110007","3","3.8","ug/m3 LC","16","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/03/2020","AQS","061110007","3","0.2","ug/m3 LC","1","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/04/2020","AQS","061110007","3","3.5","ug/m3 LC","15","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/05/2020","AQS","061110007","3","2.1","ug/m3 LC","9","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/06/2020","AQS","061110007","3","5.4","ug/m3 LC","23","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/07/2020","AQS","061110007","3","8.9","ug/m3 LC","37","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/08/2020","AQS","061110007","3","14.3","ug/m3 LC","56","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/09/2020","AQS","061110007","3","8.2","ug/m3 LC","34","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
"02/10/2020","AQS","061110007","3","2.7","ug/m3 LC","11","Thousand Oaks","1","100.0000","88101","PM2.5 - Local Conditions","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.210169","-118.870509"
