"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","060250005","1","22.2","ug/m3 LC","72","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/02/2020","AQS","060250005","1","11.9","ug/m3 LC","50","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/04/2020","AQS","060250005","1","20.8","ug/m3 LC","69","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/05/2020","AQS","060250005","1","16","ug/m3 LC","59","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/06/2020","AQS","060250005","1","6.5","ug/m3 LC","27","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/08/2020","AQS","060250005","1","30.5","ug/m3 LC","90","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/09/2020","AQS","060250005","1","6.2","ug/m3 LC","26","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/10/2020","AQS","060250005","1","12.8","ug/m3 LC","52","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/11/2020","AQS","060250005","1","40.6","ug/m3 LC","114","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/12/2020","AQS","060250005","1","19.3","ug/m3 LC","66","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/13/2020","AQS","060250005","1","39.7","ug/m3 LC","111","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/14/2020","AQS","060250005","1","24.1","ug/m3 LC","76","Calexico-Ethel Street","1","100.0000","88101","PM2.5 - Local Conditions","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
